number_of_scr_onsets,number_of_scr_peaks,number_of_scr_recoveries,mean_scr_height,mean_scr_amplitude,mean_scr_rise_time,mean_scr_recovery_time,mixed_min_feat,mixed_max_feat,mixed_mean_feat,mixed_std_feat,mixed_dynamic_range_feat,mixed_slope_feat,mixed_absolute_slope_feat,mixed_first_derivetive_mean_feat,mixed_first_derivative_std_feat,mixed_dc_term,mixed_sum_of_all_coefficients,mixed_information_entropy,mixed_spectral_energy,tonic_min_feat,tonic_max_feat,tonic_mean_feat,tonic_std_feat,tonic_dynamic_range_feat,tonic_slope_feat,tonic_absolute_slope_feat,tonic_first_derivetive_mean_feat,tonic_first_derivative_std_feat,tonic_dc_term,tonic_sum_of_all_coefficients,tonic_information_entropy,tonic_spectral_energy,phasic_min_feat,phasic_max_feat,phasic_mean_feat,phasic_std_feat,phasic_dynamic_range_feat,phasic_slope_feat,phasic_absolute_slope_feat,phasic_first_derivetive_mean_feat,phasic_first_derivative_std_feat,phasic_dc_term,phasic_sum_of_all_coefficients,phasic_information_entropy,phasic_spectral_energy
-0.20323391236890156,-0.20126636472235554,-0.1853836442840073,-0.11615115110682332,-0.12491614083599595,-0.18814465718697718,-0.03843183545317768,-2.54127458255427,-2.6100068833947088,-2.7087745107591283,-0.30042231337680575,-0.352492734374225,-0.0011270393459660412,-0.30716213755748173,0.12817564656789399,-0.41852479629963885,-2.7248776118584375,-2.7248776118584375,0.09817288208117748,-2.7087745107591283,-2.930751084463472,-2.8857008656865313,-2.905359321671585,-0.10987350215497002,-0.11498228670594529,-0.3207067923111893,-0.1082981078932445,-0.32072408101560346,0.06058317692247199,-2.874414498574494,-2.874414498574494,0.08851183064559305,-2.905359321671585,0.6056718406466371,-0.0007306521274351696,0.7400671899638338,-0.29573089059620494,-0.3525201115534573,0.1076942424176065,-0.20752737812993005,0.2656875944277192,-0.4203617273827468,-0.24158932001716482,-0.24158932001716482,1.2895794575893273,0.4435804999925232
-0.20323391236890156,-0.20126636472235554,-0.1853836442840073,-0.11615115110682332,-0.12491614083599595,-0.18814465718697718,-0.03843183545317768,-3.6344824342630413,-2.6100068833947088,-2.968206616768711,0.7035713650382426,1.2055464573960288,-0.36932140142600695,0.07182696084743793,-0.5476139566277919,0.9093725987166683,-2.6392806003901503,-2.6392806003901503,-0.3674264987016844,-2.968206616768711,-2.9898985533708506,-2.945720094720043,-2.977943310556926,-0.10937817126505858,-0.12823610694565915,-0.3166671336662389,-0.11271435479366643,-0.30562038810157305,0.24238714215732846,-2.9349950313726727,-2.9349950313726727,0.08733467852969669,-2.977943310556926,-2.1199989552585703,0.014286901466702787,-0.39328053600809204,0.7642279755187453,1.240276378737499,-0.3225599929992227,0.01916161859932964,-0.5118111337360893,0.9106443156142048,0.3637636694637186,0.3637636694637186,-4.7355932585872855,0.07711992446647713
-0.20323391236890156,-0.20126636472235554,-0.1853836442840073,-0.11615115110682332,-0.12491614083599595,-0.18814465718697718,-0.03843183545317768,-2.793517965309966,-2.7674401343457986,-2.984405563712919,-0.23738309465617413,-0.23272274065217172,0.14541894991467608,-0.1537188533302507,0.2781752644512978,-0.2595435043136237,-2.9816018258015715,-2.9816018258015715,0.08537180092509325,-2.984405563712919,-2.989119404691177,-2.9104947122146956,-2.962990512990585,0.09216431771300601,0.08333416643734903,0.46946082118500687,0.0880015034412314,0.47105418017976225,0.4968190582881282,-2.987000921334306,-2.987000921334306,0.03058220154800465,-2.962990512990585,-0.07899536576152588,-0.43509577964923735,-0.578137891053651,-0.25906439008132315,-0.1903697167249334,0.010414186924350411,-0.30966856972350854,0.14324743610232055,-0.2639443583338317,-0.061842630274045685,-0.061842630274045685,0.4505462941180048,0.27223804081739184
-0.20323391236890156,-0.20126636472235554,-0.1853836442840073,-0.11615115110682332,-0.12491614083599595,-0.18814465718697718,-0.03843183545317768,-2.793517965309966,-2.373857006968075,-2.6979513018735086,0.5065932657675636,0.3665950794960772,1.2219887569577033,0.9735205049489606,0.9540234841447872,-0.13497956455903254,-2.9816018258015693,-2.9816018258015693,-0.20657651563605586,-2.6979513018735086,-2.8900595507051663,-2.7421461729788286,-2.815210013644659,0.52655172278458,0.5219332502819668,0.8797265231133617,0.53651331934808,0.8684681600842562,-0.07943131376256773,-2.8891905868324583,-2.8891905868324583,-0.16395448695731213,-2.815210013644659,-0.18285520487221416,0.24671362439516917,0.27722441411276816,0.3591957947983803,0.24029516667389564,1.1252965212684687,0.8609250276910507,0.7677577265384234,-0.1373630043757737,0.33534496809845865,0.33534496809845865,0.9150354434104628,-0.044952999626312856
-0.20323391236890156,-0.20126636472235554,-0.1853836442840073,-0.11615115110682332,-0.12491614083599595,-0.18814465718697718,-0.03843183545317768,-2.3730685579264468,-2.45257363244362,-2.568237358656024,-0.2911639141806887,-0.3524927343742263,-0.007367910763615075,-0.30716213755748173,-0.02199982080892544,-0.2491298462920017,-2.468086577453578,-2.468086577453578,0.09770692246850639,-2.568237358656024,-2.720370569600403,-2.6895315050572237,-2.697714868975582,-0.1683913080819856,-0.1741181633041194,0.21785150959656505,-0.18706353053353453,0.22317733356229072,0.511647944980306,-2.7216420256819647,-2.7216420256819647,0.10170595438941116,-2.697714868975582,0.4441206851370496,-0.0827899282510247,0.36841302441951074,-0.286811976506326,-0.3031635803877936,-0.08222465348970472,-0.23318340562047263,-0.10764696096401391,-0.23793509216326797,0.21607698702577338,0.21607698702577338,0.23481249265788043,0.05129715969963971
-0.20323391236890156,-0.20126636472235554,-0.1853836442840073,-0.11615115110682332,-0.12491614083599595,-0.18814465718697718,-0.03843183545317768,-2.4571715702403587,-2.45257363244362,-2.627695384545799,-0.11295629025188667,-0.23262917034457628,-0.42238586003727374,0.1273889373036544,-0.32235075556256265,-0.25933055855704173,-2.46808657745358,-2.46808657745358,0.06341537864150641,-2.627695384545799,-2.74906571623281,-2.6938663810172097,-2.7199258956833474,-0.019882405231345338,-0.028403585273324043,-0.4062522703034332,-0.014777841644858663,-0.3977584155310213,-0.04542189123990468,-2.680785965228246,-2.680785965228246,0.07077456519631078,-2.7199258956833474,0.3238128286564004,-0.15864012935178146,0.1413148760116721,-0.17829395834635411,-0.27441284842717545,-0.3539887713192292,0.0521609096838051,-0.22032711310313405,-0.2576065191188851,0.05016895068934707,0.05016895068934707,0.6624886865541925,-0.1884063832467436
-0.20323391236890156,-0.20126636472235554,-0.1853836442840073,-0.11615115110682332,-0.12491614083599595,-0.18814465718697718,-0.03843183545317768,-2.54127458255427,-2.6100068833947088,-2.768232536648904,-0.23725934012455988,-0.352492734374225,-0.15402838907836736,-0.1535989757644479,-0.09708755449733517,-0.3257020327098736,-2.6392806003901503,-2.6392806003901503,0.0876597990816938,-2.768232536648904,-2.801261270604818,-2.7677660346053994,-2.793616459267555,-0.15609586412601648,-0.16861881730398953,-0.27501946946651024,-0.15824453050833281,-0.27070149594479587,0.15727291475451016,-2.7553767332215124,-2.7553767332215124,0.09873313098743278,-2.793616459267555,0.2595395266951104,-0.3469114037296129,-0.2713773912121198,-0.2662551378175,-0.33929393758266063,-0.08590461451493361,-0.22931955498604462,-0.010170440004564685,-0.3316649002385821,-0.3656291991917212,-0.3656291991917212,0.4022541605338332,-0.05154962175731728
-0.20323391236890156,-0.20126636472235554,-0.1853836442840073,-0.11615115110682332,-0.12491614083599595,-0.18814465718697718,-0.03843183545317768,-2.625377594868181,-2.6100068833947088,-2.7790430868106797,-0.2485416328488143,-0.23262917034457628,0.1018473390452426,-0.19934119417088395,-0.17217528818574407,-0.27235092374286124,-2.810474623326722,-2.810474623326722,0.0896105569758821,-2.7790430868106797,-2.8008563597825673,-2.747443644748239,-2.7849706821066125,-0.038608052850521456,-0.046290883925065134,0.35120826567665014,-0.0412748853901716,0.3526553204546915,0.30492362421934643,-2.8011125855868317,-2.8011125855868317,0.07409789400662314,-2.7849706821066125,0.09016185011533016,-0.3546452955294523,-0.3869380312216689,-0.25672987814136333,-0.2450219490671742,-0.00023461738939705126,-0.31927052742178064,-0.3272190387592582,-0.2672821908274037,-0.02540378740656088,-0.02540378740656088,0.014287816724980768,0.07042537024347345
3.5670157183721316,3.532482734678266,-0.1853836442840073,1.069637423831712,0.6215633376550069,5.968156525089415,-0.03843183545317768,-2.54127458255427,-2.1377685798977843,-2.5682457978052518,0.3981167146457001,0.3665950794960772,0.9037505974667109,0.6403042319885524,0.05308791287948591,0.17065393403564685,-2.553683588921863,-2.553683588921863,-0.13297200054776367,-2.5682457978052518,-2.725748335584864,-2.6080836187798004,-2.668402826117146,0.3604860597730663,0.35818794047759767,0.7273391199354909,0.3699199370609798,0.7199117172777003,-0.22936331711398475,-2.72695195769425,-2.72695195769425,-0.06339852269865372,-2.668402826117146,-0.003988901248139881,0.5872036682627071,0.1967301653877496,0.31381584790824546,0.3212229392429424,0.806284269186836,0.5259715637425451,-0.20618297098804006,0.16930334291465118,-0.12170841251674998,-0.12170841251674998,0.022326805945559643,-0.12991519214733452
-0.20323391236890156,-0.20126636472235554,-0.1853836442840073,-0.11615115110682332,-0.12491614083599595,-0.18814465718697718,-0.03843183545317768,-2.288965545612536,-2.216485205373329,-2.4168938759657563,-0.08377507606695277,-0.11285917662252166,-0.16335315714501814,-0.14383533061780873,-0.6225258408227852,0.02703921703320848,-2.2113623635104442,-2.2113623635104442,0.06046806663295389,-2.4168938759657563,-2.5837378591208306,-2.5289714736900613,-2.553625824772075,-0.01794970621417941,-0.008973772361154495,0.37620376818739343,-0.013949232361161112,0.3895585941279314,0.02158965804162128,-2.5867327705382186,-2.5867327705382186,0.07350201251685066,-2.553625824772075,0.3140390519192004,0.26553804652058793,0.4338090692230937,-0.03148936674181605,-0.03836408008828975,-0.3176254743058837,0.013980519383022397,-0.8553068719028911,0.03153339833377763,0.7460016162491527,0.7460016162491527,0.21410850205225518,0.12032310176037293
