,0,1
243,-72.1204,-52.87289
244,-74.81875,-56.31442
245,-73.44693,-53.060646
246,-30.46884,-29.122515
247,-74.04044,-31.947329
248,-78.518845,-46.628414
249,-77.16585,-49.557476
250,-38.20315,-52.683666
251,-46.222614,-75.6206
252,-52.650017,-56.740273
253,-44.753746,-85.35701
254,-45.232716,-81.83335
255,-46.41584,-75.4423
256,-35.24903,-62.22454
257,-74.682304,-73.86721
258,-44.234776,-85.32892
259,-41.61667,-84.01644
260,-70.88177,-58.861546
261,-42.161423,-83.34708
262,-44.340096,-85.11766
263,-43.225204,-81.70407
264,-42.47814,-84.0243
265,-41.45787,-84.602875
266,-33.76565,-75.204704
267,-46.027786,-81.32892
268,-40.45379,-81.51553
269,-40.36268,-84.552345
270,-43.761154,-85.19686
271,-42.190987,-83.773964
272,-36.681072,-79.34504
273,-39.93674,-54.640377
274,-43.98751,-85.33839
275,-39.176716,-83.05901
276,-40.121048,-81.05406
277,-40.559856,-81.52135
278,-38.38284,-83.08146
279,-39.08639,-83.105644
280,-38.922203,-83.141975
281,-33.5143,-80.676476
282,-40.910942,-85.03619
283,-35.42833,-79.69286
284,-33.869656,-78.20184
285,-13.691813,-64.500725
286,-44.858036,-72.73745
287,-40.385967,-80.80724
288,-49.938305,-78.513145
289,-41.715195,-85.33342
290,-23.458647,-44.427986
291,15.02972,-54.160328
292,79.72306,-45.659317
293,33.115543,-41.869488
294,-50.435284,-59.640312
295,-43.421734,-80.22993
296,-44.50568,-78.44117
297,-43.377,-80.29743
298,-40.261517,-80.84906
299,-18.931044,-49.603653
300,-43.165283,-84.7552
301,-43.709194,-85.108826
302,-42.29632,-84.110794
303,-44.20188,-85.579445
304,-43.50978,-84.88951
305,-41.004963,-84.933525
306,-33.93685,-80.49425
307,-42.905727,-83.23447
308,-25.190542,-46.05532
309,-24.33514,-60.29239
310,-41.79942,-85.349205
311,-36.18836,-79.79555
312,-36.831066,-84.35889
313,-36.901577,-84.48899
314,-35.461075,-79.82269
315,-25.619097,-55.140907
316,-24.05394,-56.446445
317,-33.863262,-83.74253
318,-22.49207,-43.330345
319,-39.018063,-83.18583
320,-23.560822,-56.792053
321,-33.591393,-80.797
322,-42.12382,-84.279785
323,-41.83199,-84.36919
324,-39.21441,-82.95905
325,-38.973392,-83.198944
326,-22.158375,-44.63641
327,-34.203613,-83.864746
328,-41.316463,-84.64711
329,-24.049582,-56.64265
330,-40.27594,-80.21475
331,-19.743393,-38.899113
332,-6.6394544,-44.845093
333,-21.459606,-79.40184
334,-22.052906,-90.748856
335,-21.096354,-91.672935
336,-21.201113,-93.32573
337,-23.214575,-91.88029
338,-22.15005,-43.40114
339,-20.8971,-88.39759
340,-22.18712,-43.490494
341,-2.4898176,-71.90213
342,-17.81816,-68.742714
343,-24.716993,-90.99783
344,-11.842183,-93.335556
345,-21.297342,-87.656334
346,-25.71324,-86.608604
347,-19.809708,-91.74477
348,-23.594166,-58.79623
349,-19.830942,-86.9679
350,-21.205235,-93.45758
351,-22.684616,-90.52578
352,-11.8747,-93.55804
353,-20.731882,-88.64367
354,-20.788042,-88.45508
355,-21.065771,-58.89546
356,-25.375008,-86.91468
357,-19.922071,-91.65829
358,-12.084216,-92.79579
359,-17.928825,-84.77953
360,-20.801882,-93.474594
361,-21.821753,-91.99838
362,-23.08616,-92.07561
363,-20.714527,-88.74854
364,-22.253275,-92.647514
365,10.026848,-55.997036
366,-23.345537,-91.87025
367,-23.531546,-91.29112
368,-21.14163,-93.22314
369,-21.160141,-92.98523
370,-23.42664,-91.60135
371,-22.666063,-90.85544
372,-21.520771,-91.67459
373,-21.248474,-91.7157
374,2.8564818,-82.056404
375,10.2045965,-55.746643
376,-22.322458,-95.17685
377,2.8787024,-81.56121
378,-21.96442,-90.913124
379,-21.003347,-89.384254
380,-21.596588,-91.57866
381,-23.91129,-87.77073
382,-20.001942,-90.58835
