number_of_scr_onsets,number_of_scr_peaks,number_of_scr_recoveries,mean_scr_height,mean_scr_amplitude,mean_scr_rise_time,mean_scr_recovery_time,mixed_min_feat,mixed_max_feat,mixed_mean_feat,mixed_std_feat,mixed_dynamic_range_feat,mixed_slope_feat,mixed_absolute_slope_feat,mixed_first_derivetive_mean_feat,mixed_first_derivative_std_feat,mixed_dc_term,mixed_sum_of_all_coefficients,mixed_information_entropy,mixed_spectral_energy,tonic_min_feat,tonic_max_feat,tonic_mean_feat,tonic_std_feat,tonic_dynamic_range_feat,tonic_slope_feat,tonic_absolute_slope_feat,tonic_first_derivetive_mean_feat,tonic_first_derivative_std_feat,tonic_dc_term,tonic_sum_of_all_coefficients,tonic_information_entropy,tonic_spectral_energy,phasic_min_feat,phasic_max_feat,phasic_mean_feat,phasic_std_feat,phasic_dynamic_range_feat,phasic_slope_feat,phasic_absolute_slope_feat,phasic_first_derivetive_mean_feat,phasic_first_derivative_std_feat,phasic_dc_term,phasic_sum_of_all_coefficients,phasic_information_entropy,phasic_spectral_energy
-0.5842138963482166,-0.578157407321443,-0.46379718507978107,-0.4933605542045516,-0.5466998117704355,-0.5375599755237389,-0.13005352604115908,-0.940013305297044,-1.6178546949384442,-1.7235046543578025,-0.3693492071903164,-0.38927532828341377,-0.031518645686977736,-0.489623039349698,0.023510677269822318,-0.35350053452612135,-1.361497977603619,-1.361497977603619,0.323997417828107,-1.7235046543578025,-1.6887820586137885,-1.7947970203089452,-1.7448832893698567,-0.35276391475362495,-0.3530757026817764,-0.2642030745859254,-0.3389811263712888,-0.26311491606660775,-0.4727060030791226,-1.7143477991732747,-1.7143477991732747,0.1656824693211076,-1.7448832893698567,0.30168015547745963,-0.41275036835843465,-0.2035831862982373,-0.3767736221138117,-0.3960333774921417,0.032422256490312586,-0.5895205143072186,0.06190579924091557,-0.35381126346976655,-0.47844500181854427,-0.47844500181854427,-0.9310313843058748,-0.40053777401591284
-0.5842138963482166,-0.578157407321443,-0.46379718507978107,-0.4933605542045516,-0.5466998117704355,-0.5375599755237389,-0.13005352604115908,-1.1318644538998877,-1.420597060269615,-1.7488661783049129,-0.1987246770509209,-0.0986064852233678,-0.17891317820753552,-0.32107639357030016,-0.0038385696194443773,-0.2143262397323992,-1.361497977603619,-1.361497977603619,0.2099499953444799,-1.7488661783049129,-1.6974046306377641,-1.8433427917008816,-1.7721971447334905,-0.5986517408213162,-0.5964631108721387,-0.0011966483185481451,-0.6263670134187137,-0.0007553589034202293,-0.26739611964451376,-1.7642508151465632,-1.7642508151465632,0.1823782067982363,-1.7721971447334905,0.05704899798344336,-0.13923594854338742,-0.199044741742593,-0.20353618910865834,-0.10708914486962016,-0.1913762266412307,-0.3333540257920923,-0.003794385958770026,-0.21465163155440725,-0.39600061049952945,-0.39600061049952945,-0.5860432364163222,-0.40593348360112563
-0.5842138963482166,-0.578157407321443,-0.46379718507978107,-0.4933605542045516,-0.5466998117704355,-0.5375599755237389,-0.13005352604115908,-0.7132838439539515,-1.6573000609403865,-1.6442375133019052,-0.6027199212303327,-0.596885122525268,0.07514863769679903,-0.4992454850324537,0.08730423675860363,-0.5842330640920529,-1.4039125300399915,-1.4039125300399915,0.4079988154796026,-1.6442375133019052,-1.6864217087354079,-1.8004542075254297,-1.7444698172478719,-0.40364319197724496,-0.40267401641306183,0.19902481328346203,-0.38880700596399465,0.1977818028487874,-0.6336901820317716,-1.7599975683809492,-1.7599975683809492,0.1710473390307636,-1.7444698172478719,0.5943270101868672,-0.4902369659115704,0.1732087144366267,-0.6144675865545697,-0.6102799207779984,0.030722810814634145,-0.5912612549519936,0.060798229625709285,-0.5842989775194565,-0.48986919450943966,-0.48986919450943966,0.4471152018039772,-0.43751332734616033
-0.5842138963482166,-0.578157407321443,-0.46379718507978107,-0.4933605542045516,-0.5466998117704355,-0.5375599755237389,-0.13005352604115908,-0.7656081225748166,-1.6375696767746357,-1.626800846652208,-0.5489896293536152,-0.5415160259611043,-0.0827613146662785,-0.43102670046555025,-0.37750486084188317,-0.47096469758882303,-1.3190834251672454,-1.3190834251672454,0.39695796836633584,-1.626800846652208,-1.644294367045071,-1.7611237937542938,-1.7032681494620325,-0.43404789386605214,-0.42724686279264606,0.1733953913198054,-0.41921596224685737,0.17871886503885276,-0.6569281792440965,-1.7173200981737013,-1.7173200981737013,0.17407838657077124,-1.7032681494620325,0.4697638730644649,-0.48519301852076135,0.06689618408055306,-0.5500910747728965,-0.5337895276741043,-0.13206570617856356,-0.4022269581909903,-0.41153940977213227,-0.47092307803612504,-0.38669266182224266,-0.38669266182224266,-0.7307421455264037,-0.5639071902737339
-0.5842138963482166,-0.578157407321443,-0.46379718507978107,-0.4933605542045516,-0.5466998117704355,-0.5375599755237389,-0.13005352604115908,-0.7307161908135837,-1.5981243107726935,-1.6204592277933125,-0.547475447806133,-0.5415268339049973,0.30464049668954607,-0.23681999064370388,0.27867779858511066,-0.5772753729183784,-1.5735873015006092,-1.5735873015006092,0.396409669048864,-1.6204592277933125,-1.606012911737808,-1.7112730148374642,-1.659705120131136,-0.3648262063587375,-0.3630143065771909,0.2317904132053224,-0.34993107278772145,0.23133128072597448,-0.6345093594022028,-1.6785387366442963,-1.6785387366442963,0.16811016848928395,-1.659705120131136,0.5143178649410793,-0.5002951639882876,-0.10328966176633962,-0.5754319431944407,-0.5681468334374998,0.2684270349120107,-0.3154655739145477,0.25157381890961106,-0.5771401681619759,-0.0664687133944896,-0.0664687133944896,-0.7774856223781631,-0.5197757034467186
-0.5842138963482166,-0.578157407321443,-0.46379718507978107,-0.4933605542045516,-0.5466998117704355,-0.5375599755237389,-0.13005352604115908,-0.5214326953511079,-1.5981243107726935,-1.5380305613488503,-0.6874731128567201,-0.707612507709702,0.059010526193644795,-0.5176995247892621,0.014401378279902633,-0.6678593662519257,-1.2766688727308726,-1.2766688727308726,0.4179381070078413,-1.5380305613488503,-1.5571627163405537,-1.670023093104865,-1.6129036886199322,-0.42197323288631106,-0.41823620509785364,0.18325581982787714,-0.4075166995846936,0.1855513598474621,-0.5747356165112224,-1.6290506209685152,-1.6290506209685152,0.17376167969730735,-1.6129036886199322,0.7412368010428918,-0.5424237403203542,0.075122969728561,-0.7006078806783832,-0.7248253820451286,0.017378953394266233,-0.5757660176334808,-0.011955974920972747,-0.6677105303711124,-0.445680163004379,-0.445680163004379,0.7765777327730563,-0.5541264502796224
-0.5842138963482166,-0.578157407321443,-0.46379718507978107,-0.4933605542045516,-0.5466998117704355,-0.5375599755237389,-0.13005352604115908,-0.5039867294704915,-1.5783939266069427,-1.5237640851925414,-0.6883596137332072,-0.707612507709702,0.05551031843180539,-0.5217020360608845,0.023510677269822318,-0.6706936849020995,-1.276668872730873,-1.276668872730873,0.4179924881648465,-1.5237640851925414,-1.518165671843511,-1.6445715981649915,-1.5811678435980165,-0.5119453552678502,-0.5081944744425656,0.1075124259767436,-0.49738519352111166,0.10996070691856281,-0.6261915116482227,-1.589544325581379,-1.589544325581379,0.17961073484508278,-1.5811678435980165,0.7239778462580716,-0.551206544048444,-0.002772063318590416,-0.7015528832532368,-0.7192169099763761,0.03259533951242202,-0.5893195257610357,0.008230108970521085,-0.6708850945023664,-0.5109482116972027,-0.5109482116972027,-0.004757157580450884,-0.6392800320283202
-0.5842138963482166,-0.578157407321443,-0.46379718507978107,-0.4933605542045516,-0.5466998117704355,-0.5375599755237389,-0.13005352604115908,-0.48655438261085915,-1.5783939266069427,-1.5079094191092446,-0.6868305853506635,-0.7214466758928232,0.0639312034276445,-0.5120726970598277,0.023510677269822318,-0.6706864132103728,-1.2766688727308722,-1.2766688727308722,0.41792776376892177,-1.5079094191092446,-1.4940429709492509,-1.6251869832095693,-1.5598040956463715,-0.544116125445246,-0.5415059571460674,0.08048649267307267,-0.5294510912811266,0.08164939459761336,-0.6651027391780111,-1.5651066134584406,-1.5651066134584406,0.1809952898870114,-1.5598040956463715,0.7326447763188285,-0.5588917076632091,-0.025345887802303565,-0.7013565674825116,-0.7283986281250506,0.04838622689167542,-0.5709827330553555,0.012303356155982409,-0.6708680970716181,-0.48699507162578554,-0.48699507162578554,0.9232719719057787,-0.6124422466046329
-0.5842138963482166,-0.578157407321443,-0.46379718507978107,-0.4933605542045516,-0.5466998117704355,-0.5375599755237389,-0.13005352604115908,-0.4691084167302427,-1.5389485606050008,-1.4825404679294276,-0.6868406727751839,-0.7076125077097023,0.05690667499625913,-0.5201052928762763,0.03262709289957788,-0.6682801967715997,-1.2554533156551229,-1.2554533156551229,0.4179461219720521,-1.4825404679294276,-1.4754066065625875,-1.609461621360739,-1.5424925190172034,-0.5646932906506749,-0.5626436482882994,0.06308188497207858,-0.5501014186841561,0.06376987821801214,-0.6567101823289185,-1.5462268822916947,-1.5462268822916947,0.18168392107799364,-1.5424925190172034,0.7382450307308392,-0.5301037548047322,0.016182911409326265,-0.7001097511718172,-0.7165685996183673,0.04521749002249471,-0.5746623534410567,0.024193611575247072,-0.6684837459904002,-0.49924188048637874,-0.49924188048637874,-0.3155376381916287,-0.6241996733248583
-0.5842138963482166,-0.578157407321443,-0.46379718507978107,-0.4933605542045516,-0.5466998117704355,-0.5375599755237389,-0.13005352604115908,-0.4691084167302427,-1.5389485606050008,-1.4714441822665083,-0.6917546768378637,-0.7076125077097023,0.05338290234734259,-0.5241347507558026,-0.003831452979608298,-0.6696161576407254,-1.234237758579374,-1.234237758579374,0.41818536419330443,-1.4714441822665083,-1.460385656346096,-1.5968971763960482,-1.528935478641571,-0.5826110824913874,-0.5803568744249159,0.04801470698633743,-0.5679784179127857,0.0489341464474815,-0.6785759846205529,-1.5310097779213065,-1.5310097779213065,0.18215692531318212,-1.528935478641571,0.7295589441312691,-0.5430832862211745,0.006803627903421348,-0.7046234135946291,-0.7182503033434909,0.045214625244822254,-0.5746656800960487,-0.01093611439029728,-0.6697762035350684,-0.5175396870866186,-0.5175396870866186,-0.0849662955775013,-0.6353506060496616
