number_of_scr_onsets,number_of_scr_peaks,number_of_scr_recoveries,mean_scr_height,mean_scr_amplitude,mean_scr_rise_time,mean_scr_recovery_time,mixed_min_feat,mixed_max_feat,mixed_mean_feat,mixed_std_feat,mixed_dynamic_range_feat,mixed_slope_feat,mixed_absolute_slope_feat,mixed_first_derivetive_mean_feat,mixed_first_derivative_std_feat,mixed_dc_term,mixed_sum_of_all_coefficients,mixed_information_entropy,mixed_spectral_energy,tonic_min_feat,tonic_max_feat,tonic_mean_feat,tonic_std_feat,tonic_dynamic_range_feat,tonic_slope_feat,tonic_absolute_slope_feat,tonic_first_derivetive_mean_feat,tonic_first_derivative_std_feat,tonic_dc_term,tonic_sum_of_all_coefficients,tonic_information_entropy,tonic_spectral_energy,phasic_min_feat,phasic_max_feat,phasic_mean_feat,phasic_std_feat,phasic_dynamic_range_feat,phasic_slope_feat,phasic_absolute_slope_feat,phasic_first_derivetive_mean_feat,phasic_first_derivative_std_feat,phasic_dc_term,phasic_sum_of_all_coefficients,phasic_information_entropy,phasic_spectral_energy
-0.18561029045790284,-0.1893670015710554,-0.18591852885739926,-0.12617829929016947,-0.12393206785520243,-0.16140117536341048,-0.05667781368641185,-3.0603954868819296,-3.065195525701678,-3.086329318864205,-0.269679831949323,-0.30073273029279396,-0.042909541264884235,-0.5061603625504418,0.10020142806813034,-0.0800035649333237,-3.082901027152446,-3.082901027152446,0.08582120920806659,-3.086329318864205,-3.0797051749489905,-3.0808517012035854,-3.0813060073423415,-0.26890859431118175,-0.2666090268164209,0.3516708733712363,-0.25753708317028623,0.35440981913230174,-0.30889715678724294,-3.085879107259705,-3.085879107259705,0.1573262199778302,-3.0813060073423415,0.27507413396925645,-0.16319852997681442,-0.24419689359336055,-0.23923489445818144,-0.26347156789897785,-0.18738462866076425,-0.3401276772548615,-0.02643061540505474,-0.07723896336146377,-0.5597277298118329,-0.5597277298118329,0.4925796700369203,-0.30637433017748067
-0.18561029045790284,-0.1893670015710554,-0.18591852885739926,-0.12617829929016947,-0.12393206785520243,-0.16140117536341048,-0.05667781368641185,-3.009617868956701,-3.0401887628733757,-3.046761991695176,-0.3974533530444357,-0.4522397098820226,0.10451526104437282,-0.4396678480316009,-0.0983374126356892,-0.3657302604483149,-3.0576329888675255,-3.0576329888675255,0.12575948492927164,-3.046761991695176,-3.062544042669002,-3.0582990155768175,-3.060425322213548,-0.11169787279913763,-0.10555709825796337,0.4813789882134345,-0.0978497784035743,0.48489044734900816,-0.6184111973067645,-3.0687499782581247,-3.0687499782581247,0.054013232983214275,-3.060425322213548,0.5049227407699985,-0.17362035167078055,0.24591464729952608,-0.3954515625796915,-0.3925560948736036,-0.0668566210780247,-0.4787639968280713,-0.30921095738986554,-0.3660212941087538,-0.613101383282331,-0.613101383282331,-0.4666923224272109,-0.3031901561094343
-0.18561029045790284,-0.1893670015710554,-0.18591852885739926,-0.12617829929016947,-0.12393206785520243,-0.16140117536341048,-0.05667781368641185,-3.009617868956701,-2.990155715934313,-3.0340998541581268,-0.22463479609680093,-0.1493439308748453,0.38130530995472417,-0.12279706391330499,0.1000465615777216,-0.20753307025257794,-3.0323452253380405,-3.0323452253380405,0.07185466485542764,-3.0340998541581268,-3.0400048830530526,-3.038913340554654,-3.039266594668796,-0.20256578867010008,-0.19729453653096718,0.4073188501387808,-0.18902729535523127,0.41063534847271077,-0.5416632047331321,-3.0462528512416798,-3.0462528512416798,0.12013658795978209,-3.039266594668796,0.3262783019530043,0.020525132621619355,0.0241837075535222,-0.26277487757072693,-0.1577011798555069,0.28378484088510303,-0.25496411706783806,-0.04926565781117315,-0.2064057825558465,-0.5587288669536832,-0.5587288669536832,-1.4256941630368094,-0.560548192725993
-0.18561029045790284,-0.1893670015710554,-0.18591852885739926,-0.12617829929016947,-0.12393206785520243,-0.16140117536341048,-0.05667781368641185,-3.009617868956701,-3.0151624787626155,-3.018273417326314,-0.3743659892356626,-0.30073273029279063,0.25631729260284636,-0.26588403983456815,0.19923854868442697,-0.32470909047504426,-3.032345225338041,-3.032345225338041,0.12055256677359862,-3.018273417326314,-3.020878290382534,-3.026161517482371,-3.023121928795634,-0.38752552820755715,-0.3847387451710399,0.256252840154676,-0.3750089049528352,0.25881482486837,-0.4570504852044971,-3.0271619271774175,-3.0271619271774175,0.21906723574443523,-3.023121928795634,0.20686157188323612,-0.3079146639293859,0.01643841645527022,-0.3995172874262671,-0.33204173103622087,0.19769207677474718,-0.3539915895824797,0.12692129916356867,-0.32586288502138216,-0.40689042887411825,-0.40689042887411825,-1.0143136085841393,-0.5695379751729226
-0.18561029045790284,-0.1893670015710554,-0.18591852885739926,-0.12617829929016947,-0.12393206785520243,-0.16140117536341048,-0.05667781368641185,-2.984219154099056,-2.940122668995251,-3.0056125148787634,-0.20879017515301931,0.0020448685430967885,0.2205571418654029,-0.30682245886000153,1.290969872819815,0.22784218940713835,-3.0070771870531185,-3.0070771870531185,0.06697678718858094,-3.0056125148787634,-3.008585694371296,-3.0206316812475453,-3.0143972156632093,-0.5866090886162943,-0.5841956122074685,0.09434215988542703,-0.5743416928558609,0.09756136809588684,-0.5315444505455614,-3.01489225525802,-3.01489225525802,0.277952975186733,-3.0143972156632093,0.3962339590470219,0.28364940840794745,0.11983406260716647,-0.1954078992252027,-0.004433408442781229,0.21953261722197484,-0.32886969297255775,1.457752431238966,0.23099486879082207,-0.6555586670740886,-0.6555586670740886,-4.377034958961151,-0.4495290106196028
-0.18561029045790284,-0.1893670015710554,-0.18591852885739926,-0.12617829929016947,-0.12393206785520243,-0.16140117536341048,-0.05667781368641185,-2.984219154099056,-2.990155715934313,-3.0119423485577896,-0.36333740086774147,-0.30085091046407725,0.2741816852234611,-0.2454327840189203,0.596316230092066,-0.2972375291260432,-3.0323452253380414,-3.0323452253380414,0.11763197923308927,-3.0119423485577896,-3.0033685232545464,-3.0177865018815804,-3.0106862834927743,-0.6546737190740327,-0.6540853347134726,0.03988270651095262,-0.6413882561261567,0.040399167053147965,-0.6645505990478044,-3.0096848134864564,-3.0096848134864564,0.2870581397220681,-3.0106862834927743,0.34702979042008947,-0.17298838214789983,-0.1429702266173783,-0.3621921856492144,-0.3086021054552766,0.30317035094967765,-0.23266609835582114,0.6753386892377506,-0.2967700625866366,-0.07422630315903365,-0.07422630315903365,-0.4570429564607881,-0.423865810148744
-0.18561029045790284,-0.1893670015710554,-0.18591852885739926,-0.12617829929016947,-0.12393206785520243,-0.16140117536341048,-0.05667781368641185,-2.984219154099056,-2.990155715934313,-3.005611279789265,-0.39746733060997225,-0.30085091046407725,-0.25282138213980765,-0.26585212215089177,-0.594452214659625,-0.27093632439583837,-2.9565213852387124,-2.9565213852387124,0.12668577694942654,-3.005611279789265,-3.0005551456771,-3.014006415647308,-3.0077131145447487,-0.6285083518999081,-0.6252285438219718,0.06023669653180484,-0.616329887097876,0.06461755909726558,-0.5517772498228473,-3.0068766824920696,-3.0068766824920696,0.2842338690638743,-3.0077131145447487,0.2924275397204256,-0.18317501822385407,-0.0549279194762651,-0.3754131030612102,-0.28709314338699593,-0.31720232313010366,-0.19080597404530789,-0.7151085633434765,-0.2712998199725261,0.1387883952490749,0.1387883952490749,-0.004105850686815049,-0.526054504838734
-0.18561029045790284,-0.1893670015710554,-0.18591852885739926,-0.12617829929016947,-0.12393206785520243,-0.16140117536341048,-0.05667781368641185,-2.9588402510314715,-2.990155715934313,-2.999280211020741,-0.3857077922497983,-0.4522397098820226,0.20274502507181064,-0.32721386901875443,0.19923854868442697,-0.32466511702962886,-2.981789423523635,-2.981789423523635,0.1238602442329741,-2.999280211020741,-2.9965035002275577,-3.004578596895824,-3.0009615463323462,-0.4654015162954801,-0.46562260938102296,0.19345451178192363,-0.45232169154216967,0.1925075695067497,-0.5553621051819114,-3.0028325928340225,-3.0028325928340225,0.24825229546423708,-3.0009615463323462,0.4925047261387796,-0.26746397306302916,-0.06569362550154192,-0.3999820856123665,-0.4538463010650431,0.16002697198184415,-0.3973155572606373,0.15363909849032964,-0.3257505283384837,-0.4204004087745967,-0.4204004087745967,0.9560729681925937,-0.513558995783344
-0.18561029045790284,-0.1893670015710554,-0.18591852885739926,-0.12617829929016947,-0.12393206785520243,-0.16140117536341048,-0.05667781368641185,-2.9588402510314715,-2.990155715934313,-2.986616838394194,-0.3633225232428882,-0.4522397098820226,-0.199182898561212,-0.32725775583380956,-0.19768426623280336,-0.3247200843793203,-2.981789423523633,-2.981789423523633,0.11838173488045267,-2.986616838394194,-2.9868061889588686,-2.9949853793404553,-2.990873642335322,-0.47153371853530834,-0.4679744595624805,0.1887153303284651,-0.4581562309927189,0.19147813489351542,-0.61260469639731,-2.9931533657888703,-2.9931533657888703,0.250388516908225,-2.990873642335322,0.3543155972864621,-0.3082265674285934,0.002118230281132584,-0.3245455881178414,-0.41024396791389417,-0.30517717017878865,-0.2046378043469147,-0.3061756720256279,-0.32491944253426625,-0.6046374435332769,-0.6046374435332769,0.4297248012006133,-0.5861590881397524
-0.18561029045790284,-0.1893670015710554,-0.18591852885739926,-0.12617829929016947,-0.12393206785520243,-0.16140117536341048,-0.05667781368641185,-2.9588402510314715,-2.9651294318235535,-2.9707891664728825,-0.35258371813389583,-0.30073273029279396,0.14016737507263777,-0.3988531100304158,-0.19752939974239245,-0.27095636322404815,-2.9565213852387124,-2.9565213852387124,0.1159064287817857,-2.9707891664728825,-2.977334711407872,-2.9885007751241743,-2.982754036046286,-0.5564870606161769,-0.5557622009472089,0.11918844837418659,-0.5437527289575483,0.12000360325079087,-0.5531705380152345,-2.9836995513109175,-2.9836995513109175,0.27244291830466244,-2.982754036046286,0.30455784715326384,-0.17719435976784229,0.2042666916232179,-0.34867287095055205,-0.28918336136723094,0.11638732802264748,-0.4475116879967659,-0.2771962072442266,-0.27010844577385895,-0.3023714104995,-0.3023714104995,0.1639162571365436,-0.3515299868711055
