number_of_scr_onsets,number_of_scr_peaks,number_of_scr_recoveries,mean_scr_height,mean_scr_amplitude,mean_scr_rise_time,mean_scr_recovery_time,mixed_min_feat,mixed_max_feat,mixed_mean_feat,mixed_std_feat,mixed_dynamic_range_feat,mixed_slope_feat,mixed_absolute_slope_feat,mixed_first_derivetive_mean_feat,mixed_first_derivative_std_feat,mixed_dc_term,mixed_sum_of_all_coefficients,mixed_information_entropy,mixed_spectral_energy,tonic_min_feat,tonic_max_feat,tonic_mean_feat,tonic_std_feat,tonic_dynamic_range_feat,tonic_slope_feat,tonic_absolute_slope_feat,tonic_first_derivetive_mean_feat,tonic_first_derivative_std_feat,tonic_dc_term,tonic_sum_of_all_coefficients,tonic_information_entropy,tonic_spectral_energy,phasic_min_feat,phasic_max_feat,phasic_mean_feat,phasic_std_feat,phasic_dynamic_range_feat,phasic_slope_feat,phasic_absolute_slope_feat,phasic_first_derivetive_mean_feat,phasic_first_derivative_std_feat,phasic_dc_term,phasic_sum_of_all_coefficients,phasic_information_entropy,phasic_spectral_energy
-0.14406982904555596,-0.14406982904555596,-0.14406982904555596,-0.10237033771040285,-0.09839433482741977,-0.12256356569249183,-0.06280489663384894,-2.745844130795345,-2.6768513760452604,-2.744129948611485,-0.19554254739122634,-0.21765020515371633,-0.18271846342164216,-0.22977869115378322,-0.660268826406495,-0.12855005985505447,-2.694315698478284,-2.694315698478284,0.06310717768651357,-2.744129948611485,-2.779460782905483,-2.743248456272972,-2.761052727821945,0.3274792970229872,0.3329237505836351,-0.8150448934885182,0.3391153445146059,-0.8163242899104216,-0.33854600732700724,-2.73012877323877,-2.73012877323877,-0.07123784446685529,-2.761052727821945,0.35053957410626385,-0.18037605575885557,0.012449305689136221,-0.20917749204253186,-0.2513174914232311,0.08059644123054432,-0.3591058800666174,-0.4217551300712542,-0.12740127969978712,-0.22602583188381756,-0.22602583188381756,0.4836239588265932,-0.34883675120923435
-0.14406982904555596,-0.14406982904555596,-0.14406982904555596,-0.10237033771040285,-0.09839433482741977,-0.12256356569249183,-0.06280489663384894,-2.858551328819561,-2.7125168123541727,-2.8397455531097,0.15722291168305083,-0.0006692943883342693,-0.6955442385273163,0.3280786669286408,-0.66019849399531,-0.08817002122735022,-2.7316923868915493,-2.7316923868915493,-0.015090168799381286,-2.8397455531097,-2.8154462151365607,-2.7993041640483574,-2.8110463846819216,-0.004345147193299657,-0.012365695347708231,-0.5143870221163579,-0.004587980994822341,-0.514263010877944,0.2542672967593365,-2.786277651135492,-2.786277651135492,0.04692784003871483,-2.8110463846819216,-0.4236256714401679,-0.18981939183112798,-0.5325137820029187,0.10775536021327445,-0.03901140044217214,-0.5942282371494326,0.2250905838727982,-0.5372995548134366,-0.09365997167267187,-0.04226926875761302,-0.04226926875761302,1.082726365568729,0.20485946732354257
-0.14406982904555596,-0.14406982904555596,-0.14406982904555596,-0.10237033771040285,-0.09839433482741977,-0.12256356569249183,-0.06280489663384894,-2.783403423373134,-2.7125168123541727,-2.7884384206335433,-0.21839855093841604,-0.21773489715635708,0.19341010007374443,-0.21741088581070367,-0.39005170264942274,-0.19657448972192518,-2.7690399203216525,-2.7690399203216525,0.06567923920736533,-2.7884384206335433,-2.8164514815530852,-2.825208535490327,-2.8223632500016658,-0.4287741872626407,-0.43628016228458644,0.07660823650814874,-0.43019148455864703,0.06802961476601649,-0.14014534091850223,-2.8191747498593136,-2.8191747498593136,0.12149756050233847,-2.8223632500016658,0.4704829082379257,-0.12287422291005244,0.21008733443356611,-0.22254173016684528,-0.23711427947794161,0.18841262747483037,-0.2415408496331091,-0.4597626430433915,-0.19805210625556507,-0.08719548773116566,-0.08719548773116566,0.15757950535253581,-0.13866435898501142
-0.14406982904555596,-0.14406982904555596,-0.14406982904555596,-0.10237033771040285,-0.09839433482741977,-0.12256356569249183,-0.06280489663384894,-2.783403423373134,-2.7125168123541727,-2.7931023745451014,-0.19934845067387486,-0.21773489715635708,-0.10288627200040497,-0.3166210020477798,-0.1195532492476402,-0.18085572033442796,-2.7690399203216525,-2.7690399203216525,0.06323741309475486,-2.7931023745451014,-2.8080157169557616,-2.8070958451114096,-2.8081999472175663,-0.27428410548009885,-0.270707255714829,0.21944260624682072,-0.2669073914059455,0.22295143640392215,-0.38580135355191697,-2.8112700540423443,-2.8112700540423443,0.10504168963188167,-2.8081999472175663,0.2299046819407293,-0.17003629386997218,-0.01243373285292094,-0.18002228122067346,-0.2083082503799493,-0.19073423487020322,-0.21488773765876779,-0.2182461888996968,-0.18161369793325377,-0.16503658824293152,-0.16503658824293152,0.15693164538528848,-0.34820447878215904
-0.14406982904555596,-0.14406982904555596,-0.14406982904555596,-0.10237033771040285,-0.09839433482741977,-0.12256356569249183,-0.06280489663384894,-2.745844130795345,-2.7125168123541727,-2.767453357618291,-0.21758771064361634,-0.3262253525390481,0.18201990104520918,-0.2298012660266402,-0.20964906797038865,-0.1904487644930935,-2.7690399203216542,-2.7690399203216542,0.0657140484027943,-2.767453357618291,-2.7894186163319175,-2.7860122783471635,-2.787752683024874,-0.22824997310588868,-0.2264881350026335,0.2601664269964985,-0.2203531051162363,0.26099682873610675,-0.426060777968402,-2.792753651565989,-2.792753651565989,0.09801736363970917,-2.787752683024874,0.42555131405653457,-0.2109350483434355,0.05070847849196119,-0.23076502456248524,-0.29834011731580234,0.11185489276412186,-0.3250210090109586,-0.33300335325994324,-0.19088195696508037,-0.3473759444504121,-0.3473759444504121,0.7161038158969475,-0.30815115075281774
-0.14406982904555596,-0.14406982904555596,-0.14406982904555596,-0.10237033771040285,-0.09839433482741977,-0.12256356569249183,-0.06280489663384894,-2.708255517926708,-2.6768513760452604,-2.744129948611486,-0.249030558652298,-0.3262253525390458,0.12878954613699947,-0.2877058149014791,0.2409003580545327,-0.2758937155294524,-2.7690399203216525,-2.7690399203216525,0.06939300610342818,-2.744129948611486,-2.76837876112826,-2.7717098281295747,-2.7696857432338167,-0.3416854413571263,-0.3390209962263815,0.15967483365898102,-0.3352321690110659,0.16329479327823263,-0.34868593062571185,-2.7718050943217656,-2.7718050943217656,0.1139233127599791,-2.7696857432338167,0.6232810889096515,-0.16143116234408178,0.1143377774145794,-0.25588192378025,-0.3129880600640557,0.08765193116629039,-0.35141242588395977,0.20544410808333852,-0.27647613268648386,-0.42382599299247703,-0.42382599299247703,-0.48404276136940183,-0.24048643027834918
-0.14406982904555596,-0.14406982904555596,-0.14406982904555596,-0.10237033771040285,-0.09839433482741977,-0.12256356569249183,-0.06280489663384894,-2.708255517926708,-2.6768513760452604,-2.7487939025230435,-0.2768073218295939,-0.3262253525390458,-0.023128196918499575,-0.4033826883958634,0.2409003580545327,-0.25567861442762957,-2.7690399203216534,-2.7690399203216534,0.07212967850568655,-2.7487939025230435,-2.7544913022060205,-2.759571001859551,-2.7577207883586685,-0.3721727350426757,-0.3673685148866936,0.13301316204106073,-0.36571101580425863,0.13909501339649558,-0.37193988280334805,-2.757977897062404,-2.757977897062404,0.11708459608659669,-2.7577207883586685,0.499591482391577,-0.2083045156155095,-0.08223797435107832,-0.26933405610258065,-0.3171930634562708,-0.07197277720125811,-0.3443877215808693,0.21470726970034426,-0.2566795593347663,-0.2876633528871464,-0.2876633528871464,0.9903118671363148,-0.2739731958844915
-0.14406982904555596,-0.14406982904555596,-0.14406982904555596,-0.10237033771040285,-0.09839433482741977,-0.12256356569249183,-0.06280489663384894,-2.708255517926708,-2.6768513760452604,-2.7487939025230435,-0.2768073218295939,-0.3262253525390458,0.09841074097161691,-0.32075220378037056,0.15080453933178423,-0.3297678965268358,-2.7690399203216525,-2.7690399203216525,0.07212967850568655,-2.7487939025230435,-2.741866161899837,-2.7375687034015694,-2.7404227230626206,-0.20632748684716842,-0.20647076752299542,0.2792311757909984,-0.19855883932580065,0.27796497412510474,-0.36253673643236006,-2.7454075408569847,-2.7454075408569847,0.09482157953101268,-2.7404227230626206,0.3054429605511039,-0.2784919196808493,-0.2863929946684145,-0.28313286056762976,-0.3209468795588176,0.012260370203760208,-0.4336209649516204,0.06135660256588099,-0.33050468721122817,-0.16387739280539124,-0.16387739280539124,0.9011641951941275,-0.056870499215904806
-0.14406982904555596,-0.14406982904555596,-0.14406982904555596,-0.10237033771040285,-0.09839433482741977,-0.12256356569249183,-0.06280489663384894,-2.670696225348919,-2.6055483235805634,-2.6648445518395,-0.15856392815087972,-0.21765020515371397,0.3339969371721757,-0.06447902214075833,0.24097069046571368,-0.18483192782692875,-2.6943156984782832,-2.6943156984782832,0.05877481921146508,-2.6648445518395,-2.7193616629470774,-2.7265357883425847,-2.721252957554165,-0.3932406973346177,-0.3994355361213118,0.10257081854969537,-0.4005118166165916,0.09924464832013419,0.00029285918863864504,-2.7230006953724897,-2.7230006953724897,0.11906359036599837,-2.721252957554165,0.5941392386850105,-0.068088272607322,0.48387609402587717,-0.16824173173183207,-0.22624987209979086,0.3356827465659427,-0.08095442345713594,0.23003935844450843,-0.18347313916756383,-0.2962192255943885,-0.2962192255943885,0.5949856131339931,0.15248830496929566
-0.14406982904555596,-0.14406982904555596,-0.14406982904555596,-0.10237033771040285,-0.09839433482741977,-0.12256356569249183,-0.06280489663384894,-2.708255517926708,-2.6412137598894754,-2.7254777724142665,-0.22089815487590395,-0.21773489715635472,-0.15229518845266113,-0.2628734547602218,-0.480077188960998,-0.16146649643121433,-2.6569681650481796,-2.6569681650481796,0.06636117849234885,-2.7254777724142665,-2.7264785338736686,-2.7276603510009645,-2.7265111202648775,-0.2948269902863996,-0.2981652129172776,-0.26617215146781564,-0.2883399948484535,-0.26385225445288135,-0.2990285349087462,-2.714514758996613,-2.714514758996613,0.10853320095794917,-2.7265111202648775,0.19543800502724598,-0.21304901969528636,-0.17380803054466962,-0.22687168744012315,-0.23465174687764292,-0.07663279056613653,-0.3393063452852806,-0.43284129513951136,-0.15939922776482607,-0.010905294564830439,-0.010905294564830439,0.43013555523498387,-0.1765956927360444
