number_of_scr_onsets,number_of_scr_peaks,number_of_scr_recoveries,mean_scr_height,mean_scr_amplitude,mean_scr_rise_time,mean_scr_recovery_time,mixed_min_feat,mixed_max_feat,mixed_mean_feat,mixed_std_feat,mixed_dynamic_range_feat,mixed_slope_feat,mixed_absolute_slope_feat,mixed_first_derivetive_mean_feat,mixed_first_derivative_std_feat,mixed_dc_term,mixed_sum_of_all_coefficients,mixed_information_entropy,mixed_spectral_energy,tonic_min_feat,tonic_max_feat,tonic_mean_feat,tonic_std_feat,tonic_dynamic_range_feat,tonic_slope_feat,tonic_absolute_slope_feat,tonic_first_derivetive_mean_feat,tonic_first_derivative_std_feat,tonic_dc_term,tonic_sum_of_all_coefficients,tonic_information_entropy,tonic_spectral_energy,phasic_min_feat,phasic_max_feat,phasic_mean_feat,phasic_std_feat,phasic_dynamic_range_feat,phasic_slope_feat,phasic_absolute_slope_feat,phasic_first_derivetive_mean_feat,phasic_first_derivative_std_feat,phasic_dc_term,phasic_sum_of_all_coefficients,phasic_information_entropy,phasic_spectral_energy
-0.3221158214604661,-0.3221158214604661,-0.3257311709922281,-0.2254327941604199,-0.2039553718480341,-0.2509136801576084,-0.1733208024064734,-2.199876952895701,-2.16025640368439,-2.195911537637949,-0.0045703040113758,0.0214132726329385,-0.708989689183913,0.2530548560440712,0.1611938892473075,-0.2799030107240319,-2.1472205517728797,-2.1472205517728797,-0.0334429533672184,-2.195911537637949,-2.159282752905717,-2.1421373049202956,-2.1537955461840412,0.4423000121957825,0.4345029650395794,-1.0891833163879283,0.4360836098502175,-1.1001491419297882,1.0537024365828946,-2.132686367030855,-2.132686367030855,-0.2116920557071066,-2.1537955461840412,-0.6479439098283504,-0.4236650084147457,-1.6874866566063056,-0.1012045117178843,-0.0604916073678286,-0.4777107243568876,0.0222460234596875,0.4413194519566583,-0.2940483356369388,-0.3228628062917693,-0.3228628062917693,0.8401197734684381,1.360906955067763
-0.3221158214604661,-0.3221158214604661,-0.3257311709922281,-0.2254327941604199,-0.2039553718480341,-0.2509136801576084,-0.1733208024064734,-2.141477216513344,-2.1028334694514994,-2.145007594937215,-0.044777753488332,0.021413272632948,0.1331705183205901,-0.3000087947462694,0.5760659430853562,0.0916153541057536,-2.1472205517728784,-2.1472205517728784,-0.0157656438391966,-2.145007594937215,-2.1610660389606853,-2.1718365859089084,-2.1667318499442403,-0.7123029411216943,-0.7069549337847584,-0.14168000353022,-0.7321773654975178,-0.163612614597588,-0.3104758500916513,-2.162411809596702,-2.162411809596702,0.2717325697039281,-2.1667318499442403,0.6038494019336433,0.3316769958134529,0.7784652393330875,-0.02456584023073,0.0074095079655059,0.1897368002807941,-0.2889674373254858,0.6540431873979635,0.0916804645628544,-0.6997544291067366,-0.6997544291067366,-0.4296401891838354,0.2369013674373219
-0.3221158214604661,-0.3221158214604661,-0.3257311709922281,-0.2254327941604199,-0.2039553718480341,-0.2509136801576084,-0.1733208024064734,-2.141477216513344,-2.16025640368439,-2.159554418078615,-0.2220557296822344,-0.4138325459491963,-0.1044076814056286,-0.4203396527309644,-0.8747722225605382,-0.192728408588934,-2.147220551772877,-2.147220551772877,0.0397661767243544,-2.159554418078615,-2.1643807791827756,-2.172462790512259,-2.167717791754884,-0.5894917834794213,-0.5974535047063994,-0.2613025543970093,-0.5846840997191359,-0.2660161824628262,-0.2754905331108049,-2.1630430987148617,-2.1630430987148617,0.2631767308879161,-2.167717791754884,0.6012377213332321,-0.2442733975296243,0.2545451296836533,-0.2222282634356706,-0.4380478558745306,-0.0411763470892829,-0.4673028615165417,-0.8670399907264495,-0.1946319773341226,-0.6880656046233745,-0.6880656046233745,-0.0214570478285315,-0.4091393226299125
-0.3221158214604661,-0.3221158214604661,-0.3257311709922281,-0.2254327941604199,-0.2039553718480341,-0.2509136801576084,-0.1733208024064734,-2.199876952895701,-2.16025640368439,-2.1740955621947773,0.2477669863852081,0.0214132726329385,-1.05444223633169,0.6378262275020388,-0.8750959619704786,-0.2767488890367443,-2.0893292039471527,-2.0893292039471527,-0.1305782150607378,-2.1740955621947773,-2.172223459949546,-2.1769171174494324,-2.1751671951918263,-0.4423539705258092,-0.4599013839692026,-0.3850893249200792,-0.4320563977322558,-0.3731794565200486,-0.3037511578749412,-2.1674968164886126,-2.1674968164886126,0.239343308543472,-2.1751671951918263,-0.3320779296833796,-0.155951830209619,-0.019637018522253,0.2471181765437862,0.0164312789309026,-1.0668946216534334,0.6829828061453201,-0.8411349707315824,-0.2777341773390809,0.4720931208984329,0.4720931208984329,0.8788459483492144,-0.6957018890500646
2.876034120182733,2.876034120182733,3.07001628660175,1.3714661975287334,1.4891459887725764,1.0819653596605157,-0.1273005702488807,-2.199876952895701,-2.1028334694514994,-2.1850078091852896,0.1063282164543279,0.4566590912150829,-0.0504452127876849,-0.480444038206813,-0.2531925554758308,0.6103463161020742,-2.262958055115331,-2.262958055115331,-0.0742640356448814,-2.1850078091852896,-2.172245716449365,-2.1749872632525036,-2.174905306825765,-0.3701249888620035,-0.3800996074095711,0.1674304678636373,-0.3672509132523344,0.1668720591735285,0.0461030062283658,-2.1747830361589524,-2.1747830361589524,0.2222566659023854,-2.174905306825765,-0.449401823725256,0.4214149856710775,-0.4513157650554373,0.1484328274225746,0.512590047150026,-0.1046290382706398,-0.3961442178124471,-0.3106561927518687,0.6217120535336742,1.05223143631083,1.05223143631083,-1.270200672653177,-0.1634031088328614
-0.3221158214604661,-0.3221158214604661,-0.3257311709922281,-0.2254327941604199,-0.2039553718480341,-0.2509136801576084,-0.1733208024064734,-2.141477216513344,-2.16025640368439,-2.15591700241511,-0.1635706923291874,-0.4138325459491963,0.1222431184254564,-0.3121799328051289,-0.8752578316754487,0.1112850758430997,-2.0893292039471554,-2.0893292039471554,0.0223845197957972,-2.15591700241511,-2.1618301344155246,-2.151720952298784,-2.157140888738177,0.1458011049059311,0.1465380437168407,0.594577705122103,0.1594168474245149,0.5909647395149334,-0.4361801636846903,-2.1643897425318612,-2.1643897425318612,-0.0016462999800008,-2.157140888738177,0.3262710314247828,-0.2463542183511547,-0.0132478018967254,-0.1653238825716112,-0.3259397409963608,-0.0349750337843762,-0.474257287495104,-1.0774780800790669,0.1092800236806943,0.4145631538959483,0.4145631538959483,0.4589995995237279,-0.7035803686917542
-0.3221158214604661,-0.3221158214604661,-0.3257311709922281,-0.2254327941604199,-0.2039553718480341,-0.2509136801576084,-0.1733208024064734,-2.141477216513344,-2.1028334694514994,-2.1231887799814264,-0.1150653161746607,0.021413272632948,0.1548566853964263,-0.2758543448331627,0.3687108510188169,-0.0819002775282363,-2.147220551772877,-2.147220551772877,0.0088997399763238,-2.1231887799814264,-2.1381784183263948,-2.135564192432902,-2.1355201380086783,-0.151141340932836,-0.1569460954667329,0.3474771651578646,-0.1452553515115592,0.3468148063633126,0.0831617405524762,-2.140788638983325,-2.140788638983325,0.1502656659945199,-2.1355201380086783,-0.0677467159495184,0.0337655732761793,0.4164713446766079,-0.1209397601897867,0.054197484906278,0.0727827570693431,-0.4201248545396844,0.3080325289661915,-0.0823466031068854,-0.4728828716524828,-0.4728828716524828,-0.1809164190859434,-0.2094697131850277
-0.3221158214604661,-0.3221158214604661,-0.3257311709922281,-0.2254327941604199,-0.2039553718480341,-0.2509136801576084,-0.1733208024064734,-2.141477216513344,-2.1028334694514994,-2.1122765329909146,0.0316406709909076,0.021413272632948,-0.0503777597019124,-0.4805191686886579,-0.2533544251808009,0.3108452076152171,-2.089329203947154,-2.089329203947154,-0.040145505152089,-2.1122765329909146,-2.1270322319502344,-2.1347841002272063,-2.130092863525025,-0.5706057995652009,-0.5793486365265353,-0.2701529432878994,-0.5737716693164457,-0.2628620455677923,-0.0754205455084155,-2.1257847068381013,-2.1257847068381013,0.2610849939964939,-2.130092863525025,-0.070126602483113,-0.0215862717972761,0.6285229259094974,0.0547946312900568,0.0122671740711066,0.0217441835288317,-0.4773617597381442,-0.2055637769367468,0.3134775531156519,-0.3002400533985932,-0.3002400533985932,0.6727882182248751,0.0520089881406565
-0.3221158214604661,-0.3221158214604661,-0.3257311709922281,-0.2254327941604199,-0.2039553718480341,-0.2509136801576084,-0.1733208024064734,-2.141477216513344,-2.16025640368439,-2.1522767472389885,-0.0045599777215843,-0.4138325459491963,-0.3204514834989992,-0.1797061106922662,0.1613557589522776,-0.1947968253988586,-2.089329203947154,-2.089329203947154,-0.0300210457615341,-2.1522767472389885,-2.131522371912245,-2.139711947530565,-2.1363820279402277,-0.5978835507224298,-0.5977966291878036,-0.2332433840353355,-0.619280742590294,-0.2227839403204384,0.091706285950123,-2.1302588731862144,-2.1302588731862144,0.2641674863934505,-2.1363820279402277,0.0247753901035217,-0.5507845568326234,-0.6740002066105745,0.0019383921321613,-0.4372729630711592,-0.2906544840012824,-0.1875270864317146,0.2265781818952858,-0.2028393355221441,-0.2173972740013021,-0.2173972740013021,0.8071998482692762,0.111186867081175
-0.3221158214604661,-0.3221158214604661,-0.3257311709922281,-0.2254327941604199,-0.2039553718480341,-0.2509136801576084,-0.1733208024064734,-2.141477216513344,-2.1028334694514994,-2.1413673397610937,0.2670435470993333,0.021413272632948,-0.2449208907053212,-0.263833467737993,0.7834210351518954,0.4373385433070521,-2.147220551772877,-2.147220551772877,-0.1360437775126428,-2.1413673397610937,-2.1297730286966106,-2.120596770747832,-2.1271118106362046,0.1144123795288093,0.1123543929944908,0.5604423787355658,0.1173283722107739,0.5653758671029507,0.4021481025198136,-2.132401236129733,-2.132401236129733,0.0195132171296331,-2.1271118106362046,-0.1320251985649613,0.0110102156236873,-0.610413126932854,0.3215783739153115,0.0631395807632453,-0.4353445029420998,-0.0252653239491584,0.6964544430806562,0.4399792358322975,-0.3175833789073993,-0.3175833789073993,0.8597237812415893,0.0327782698966881
